Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD04210,2025-09-16,CUST0410,Manpreet Kaur,Mouse,Technology,Central,7,1125.71,7879.97,1807.77
ORD04211,2026-04-26,CUST0343,Isha Patel,Refrigerator,Home Appliances,Central,2,77295.45,154590.9,15235.33
ORD04212,2025-04-09,CUST0211,Arjun Mehta,Mouse,Technology,South,1,2165.02,2165.02,462.77
ORD04213,2024-05-31,CUST0334,Anjali Verma,Television,Home Appliances,West,1,89594.67,89594.67,20333.51
ORD04214,2024-05-17,CUST0136,Neha Malhotra,Desk,Furniture,North,8,16940.19,135521.52,24738.04
ORD04215,2025-06-13,CUST0172,Rahul Sharma,Washing Machine,Home Appliances,West,3,46425.74,139277.22,29878.75
ORD04216,2026-04-03,CUST0472,Manpreet Patel,Mouse,Technology,East,2,852.27,1704.54,376.32
ORD04217,2024-06-27,CUST0241,Manpreet Singh,Washing Machine,Home Appliances,Central,7,41236.53,288655.71,14716.82
ORD04218,2025-11-29,CUST0127,Priya Verma,Headphones,Accessories,West,9,6299.57,56696.13,13253.86
ORD04219,2025-05-26,CUST0407,Navjot Kumar,Chair,Furniture,East,2,5409.26,10818.52,1531.93
ORD04220,2026-07-07,CUST0275,Isha Patel,Monitor,Technology,South,3,17291.7,51875.1,9041.78
ORD04221,2025-09-25,CUST0217,Sahil Verma,Power Bank,Accessories,West,9,3402.63,30623.67,4706.67
ORD04222,2024-09-21,CUST0302,Arjun Patel,Power Bank,Accessories,West,5,2188.7,10943.5,1268.11
ORD04223,2025-09-17,CUST0389,Manpreet Sharma,Television,Home Appliances,South,1,35026.01,35026.01,2560.73
ORD04224,2025-09-08,CUST0370,Isha Singh,Sofa,Furniture,West,1,59762.44,59762.44,11250.35
ORD04225,2025-08-18,CUST0094,Mehak Gupta,Webcam,Accessories,South,2,7139.65,14279.3,3535.19
ORD04226,2026-05-10,CUST0129,Priya Patel,Speaker,Accessories,East,1,8465.09,8465.09,610.98
ORD04227,2026-03-18,CUST0431,Sahil Kaur,Washing Machine,Home Appliances,East,4,42882.88,171531.52,23051.51
ORD04228,2025-02-15,CUST0209,Navjot Patel,Laptop,Technology,South,7,98871.3,692099.1,111342.75
ORD04229,2026-04-10,CUST0362,Isha Kumar,Table,Furniture,West,1,26695.28,26695.28,6492.76
ORD04230,2024-11-19,CUST0015,Arjun Sharma,Webcam,Accessories,South,9,6712.96,60416.64,3386.43
ORD04231,2026-08-03,CUST0053,Karan Verma,Headphones,Accessories,East,3,2444.52,7333.56,1025.98
ORD04232,2024-06-29,CUST0124,Isha Sharma,Chair,Furniture,West,8,4771.34,38170.72,9239.01
ORD04233,2024-12-26,CUST0035,Manpreet Verma,Speaker,Accessories,West,8,5337.63,42701.04,9583.86
ORD04234,2025-12-16,CUST0097,Isha Verma,Laptop,Technology,North,2,47803.51,95607.02,8790.24
ORD04235,2025-03-02,CUST0252,Sahil Kapoor,Sofa,Furniture,North,1,39281.38,39281.38,9083.2
ORD04236,2025-02-14,CUST0164,Rahul Kumar,Washing Machine,Home Appliances,West,9,50374.31,453368.79,52711.3
ORD04237,2026-08-10,CUST0119,Rohit Kumar,Microwave,Home Appliances,North,5,12195.97,60979.85,4023.51
ORD04238,2025-06-19,CUST0085,Rohit Singh,Desk,Furniture,Central,3,6929.71,20789.13,4843.33
ORD04239,2025-09-20,CUST0196,Rahul Gupta,Headphones,Accessories,East,6,11024.65,66147.9,14343.26
ORD04240,2026-05-10,CUST0200,Rahul Kapoor,Refrigerator,Home Appliances,Central,3,57579.98,172739.94,42961.66
ORD04241,2025-11-16,CUST0147,Arjun Kapoor,Headphones,Accessories,South,1,4611.72,4611.72,454.29
ORD04242,2024-06-12,CUST0430,Sahil Kumar,Sofa,Furniture,North,3,19102.69,57308.07,5267.85
ORD04243,2025-03-29,CUST0107,Arjun Patel,Power Bank,Accessories,West,5,2996.41,14982.05,1128.98
ORD04244,2026-03-07,CUST0280,Harpreet Kaur,Speaker,Accessories,East,9,7270.92,65438.28,12464.99
ORD04245,2026-01-09,CUST0096,Simran Gupta,Speaker,Accessories,South,7,8643.99,60507.93,14903.8
ORD04246,2024-08-19,CUST0077,Harpreet Kaur,Mouse,Technology,East,8,2984.85,23878.8,3337.47
ORD04247,2024-08-15,CUST0225,Isha Singh,Laptop,Technology,East,9,64401.99,579617.91,55360.0
ORD04248,2024-06-26,CUST0327,Harpreet Patel,Washing Machine,Home Appliances,South,6,42977.61,257865.66,58829.86
ORD04249,2024-12-04,CUST0489,Arjun Kapoor,Sofa,Furniture,South,1,37486.76,37486.76,2293.7
ORD04250,2024-08-13,CUST0174,Sahil Singh,Microwave,Home Appliances,South,3,10148.16,30444.48,6246.9
ORD04251,2024-06-16,CUST0088,Sahil Patel,Microwave,Home Appliances,East,1,23532.84,23532.84,2645.9
ORD04252,2025-06-17,CUST0022,Karan Kaur,Desk,Furniture,Central,5,11185.84,55929.2,12955.91
ORD04253,2024-10-27,CUST0372,Aman Malhotra,Sofa,Furniture,North,8,55156.79,441254.32,79358.62
ORD04254,2024-03-11,CUST0054,Simran Kumar,Power Bank,Accessories,East,9,4878.48,43906.32,9692.84
ORD04255,2025-02-04,CUST0404,Mehak Malhotra,Webcam,Accessories,East,8,4897.71,39181.68,3783.75
ORD04256,2026-08-07,CUST0195,Rohit Verma,Monitor,Technology,East,5,34025.56,170127.8,26026.13
ORD04257,2024-07-01,CUST0383,Arjun Kaur,Power Bank,Accessories,Central,4,3933.67,15734.68,1376.51
ORD04258,2025-07-01,CUST0435,Harpreet Malhotra,Smartphone,Technology,West,10,29839.64,298396.4,34631.56
ORD04259,2024-09-01,CUST0471,Arjun Mehta,Headphones,Accessories,Central,7,1116.24,7813.68,1783.34
ORD04260,2025-05-14,CUST0135,Simran Malhotra,Washing Machine,Home Appliances,West,7,67862.13,475034.91,49839.42
ORD04261,2024-02-18,CUST0013,Karan Kumar,Refrigerator,Home Appliances,South,3,24140.98,72422.94,17295.39
ORD04262,2025-05-31,CUST0441,Neha Verma,Chair,Furniture,West,4,11019.52,44078.08,8562.97
ORD04263,2025-07-16,CUST0047,Karan Verma,Speaker,Accessories,Central,4,8848.07,35392.28,4288.51
ORD04264,2025-01-09,CUST0028,Isha Malhotra,Television,Home Appliances,South,1,18246.23,18246.23,4366.85
ORD04265,2025-04-14,CUST0106,Rohit Singh,Webcam,Accessories,North,4,8620.49,34481.96,3972.86
ORD04266,2024-11-22,CUST0067,Rohit Kapoor,Power Bank,Accessories,West,8,1495.94,11967.52,768.02
ORD04267,2024-10-29,CUST0188,Harpreet Verma,Webcam,Accessories,East,10,5432.78,54327.8,9972.26
ORD04268,2025-01-11,CUST0492,Simran Mehta,Webcam,Accessories,North,10,6330.94,63309.4,10383.28
ORD04269,2025-01-31,CUST0457,Neha Kapoor,Washing Machine,Home Appliances,South,4,64620.65,258482.6,48508.34
ORD04270,2026-06-30,CUST0289,Harpreet Singh,Keyboard,Technology,East,9,1281.88,11536.92,1418.0
ORD04271,2025-12-07,CUST0460,Navjot Patel,Mouse,Technology,East,6,1060.64,6363.84,1517.22
ORD04272,2026-07-04,CUST0068,Simran Sharma,Refrigerator,Home Appliances,Central,1,76630.36,76630.36,18274.87
ORD04273,2024-03-09,CUST0331,Karan Patel,Chair,Furniture,Central,6,7126.65,42759.9,2961.39
ORD04274,2025-12-28,CUST0323,Rohit Kumar,Chair,Furniture,East,6,5891.8,35350.8,5242.0
ORD04275,2025-11-11,CUST0164,Rahul Kumar,Chair,Furniture,South,1,12449.8,12449.8,2588.29
ORD04276,2026-03-04,CUST0243,Aman Singh,Webcam,Accessories,Central,1,5437.45,5437.45,829.64
ORD04277,2024-09-04,CUST0073,Karan Malhotra,Television,Home Appliances,South,6,31026.99,186161.94,34745.34
ORD04278,2024-10-19,CUST0371,Mehak Patel,Smartphone,Technology,North,5,61647.87,308239.35,69542.09
ORD04279,2025-10-21,CUST0378,Arjun Malhotra,Table,Furniture,North,7,29966.71,209766.97,20286.63
ORD04280,2026-07-11,CUST0295,Manpreet Mehta,Television,Home Appliances,North,2,29962.33,59924.66,12856.72
ORD04281,2024-03-03,CUST0186,Priya Verma,Desk,Furniture,North,6,14042.1,84252.6,14036.39
ORD04282,2024-11-28,CUST0145,Anjali Singh,Webcam,Accessories,East,4,2252.6,9010.4,2080.03
ORD04283,2026-03-11,CUST0209,Navjot Patel,Laptop,Technology,North,10,73221.29,732212.9,49345.35
ORD04284,2025-04-29,CUST0105,Rahul Kapoor,Refrigerator,Home Appliances,North,9,38339.03,345051.27,66253.46
ORD04285,2025-03-01,CUST0104,Manpreet Singh,Sofa,Furniture,North,8,46135.7,369085.6,50012.5
ORD04286,2024-04-29,CUST0096,Simran Gupta,Speaker,Accessories,South,3,5419.78,16259.34,1190.1
ORD04287,2024-08-17,CUST0014,Anjali Mehta,Chair,Furniture,North,4,13477.06,53908.24,8113.2
ORD04288,2026-08-31,CUST0048,Isha Patel,Washing Machine,Home Appliances,Central,3,47145.14,141435.42,24555.14
ORD04289,2025-01-04,CUST0026,Navjot Kapoor,Mouse,Technology,South,7,1449.62,10147.34,1120.3
ORD04290,2024-02-06,CUST0097,Isha Verma,Mouse,Technology,Central,10,769.23,7692.3,1721.32
ORD04291,2026-01-14,CUST0079,Manpreet Verma,Smartphone,Technology,South,7,23453.53,164174.71,39869.03
ORD04292,2025-10-03,CUST0049,Priya Gupta,Speaker,Accessories,West,7,4652.31,32566.17,7366.48
ORD04293,2024-03-28,CUST0251,Priya Kumar,Monitor,Technology,North,2,34292.58,68585.16,15929.36
ORD04294,2025-05-05,CUST0440,Manpreet Verma,Chair,Furniture,East,9,10038.95,90350.55,18850.44
ORD04295,2024-01-24,CUST0019,Rahul Kumar,Television,Home Appliances,South,4,24521.23,98084.92,20239.27
ORD04296,2026-07-04,CUST0140,Aman Malhotra,Washing Machine,Home Appliances,Central,8,40352.58,322820.64,21087.49
ORD04297,2026-02-08,CUST0244,Navjot Gupta,Webcam,Accessories,South,8,1993.27,15946.16,2244.52
ORD04298,2024-08-01,CUST0184,Neha Verma,Speaker,Accessories,North,7,4552.26,31865.82,6410.78
ORD04299,2024-04-05,CUST0202,Navjot Verma,Smartphone,Technology,North,9,56349.59,507146.31,99206.88
ORD04300,2026-05-30,CUST0162,Navjot Patel,Headphones,Accessories,South,10,11495.17,114951.7,19818.86
ORD04301,2025-08-31,CUST0031,Isha Gupta,Power Bank,Accessories,Central,1,4452.51,4452.51,234.79
ORD04302,2026-01-02,CUST0144,Priya Patel,Power Bank,Accessories,South,10,2468.3,24683.0,2446.4
ORD04303,2024-04-20,CUST0393,Priya Singh,Table,Furniture,East,1,22250.54,22250.54,1242.82
ORD04304,2024-02-19,CUST0268,Navjot Gupta,Laptop,Technology,Central,2,74799.87,149599.74,15688.47
ORD04305,2024-02-01,CUST0216,Simran Malhotra,Table,Furniture,West,5,9565.14,47825.7,4452.5
ORD04306,2025-07-19,CUST0173,Rohit Kaur,Webcam,Accessories,South,9,3925.17,35326.53,6666.04
ORD04307,2026-05-10,CUST0320,Priya Singh,Table,Furniture,Central,10,16703.01,167030.1,32811.67
ORD04308,2026-05-08,CUST0253,Neha Verma,Table,Furniture,South,6,18114.97,108689.82,25288.52
ORD04309,2026-06-10,CUST0352,Priya Malhotra,Washing Machine,Home Appliances,North,6,56620.12,339720.72,38481.18
ORD04310,2026-07-30,CUST0109,Karan Kumar,Mouse,Technology,East,1,2887.04,2887.04,700.89
ORD04311,2024-07-30,CUST0266,Simran Mehta,Table,Furniture,Central,9,15709.14,141382.26,22926.37
ORD04312,2024-07-16,CUST0364,Arjun Malhotra,Speaker,Accessories,South,10,6851.12,68511.2,14951.72
ORD04313,2025-03-25,CUST0488,Rahul Sharma,Chair,Furniture,East,4,2423.04,9692.16,1281.68
ORD04314,2026-01-25,CUST0266,Simran Mehta,Microwave,Home Appliances,West,5,14000.74,70003.7,10742.22
ORD04315,2024-05-13,CUST0484,Simran Sharma,Television,Home Appliances,North,8,48396.06,387168.48,78728.69
ORD04316,2025-08-11,CUST0205,Arjun Kaur,Chair,Furniture,West,6,7945.79,47674.74,10872.33
ORD04317,2024-01-05,CUST0247,Arjun Singh,Headphones,Accessories,Central,6,2340.11,14040.66,2143.69
ORD04318,2024-07-01,CUST0053,Karan Verma,Monitor,Technology,Central,2,14832.66,29665.32,3677.74
ORD04319,2025-07-05,CUST0058,Karan Kapoor,Refrigerator,Home Appliances,West,2,69213.33,138426.66,8933.83
ORD04320,2026-06-17,CUST0061,Navjot Patel,Monitor,Technology,West,1,18441.18,18441.18,4093.01
ORD04321,2024-01-23,CUST0039,Anjali Gupta,Mouse,Technology,East,7,2018.93,14132.51,2822.31
ORD04322,2024-06-28,CUST0175,Simran Mehta,Washing Machine,Home Appliances,West,6,37712.36,226274.16,52485.06
ORD04323,2026-08-23,CUST0257,Karan Gupta,Sofa,Furniture,South,5,37795.07,188975.35,44405.4
ORD04324,2026-06-17,CUST0256,Harpreet Kumar,Headphones,Accessories,East,1,11875.02,11875.02,1064.96
ORD04325,2025-02-24,CUST0324,Isha Kaur,Washing Machine,Home Appliances,West,10,69577.76,695777.6,84073.91
ORD04326,2025-02-27,CUST0015,Arjun Sharma,Smartphone,Technology,South,2,79473.34,158946.68,10894.71
ORD04327,2025-08-24,CUST0078,Harpreet Patel,Speaker,Accessories,West,9,14412.23,129710.07,16250.27
ORD04328,2026-04-02,CUST0465,Simran Kumar,Refrigerator,Home Appliances,South,8,68332.59,546660.72,108648.23
ORD04329,2024-11-28,CUST0200,Rahul Kapoor,Desk,Furniture,West,1,17820.52,17820.52,4249.49
ORD04330,2025-02-20,CUST0011,Aman Patel,Desk,Furniture,East,10,4616.91,46169.1,7604.85
ORD04331,2026-02-10,CUST0017,Navjot Malhotra,Laptop,Technology,North,5,51338.55,256692.75,56787.24
ORD04332,2025-04-30,CUST0124,Isha Sharma,Washing Machine,Home Appliances,West,4,47222.59,188890.36,42372.08
ORD04333,2024-12-04,CUST0018,Neha Verma,Keyboard,Technology,Central,8,1525.43,12203.44,2875.01
ORD04334,2024-09-18,CUST0172,Rahul Sharma,Monitor,Technology,East,10,29905.13,299051.3,72050.75
ORD04335,2024-03-27,CUST0314,Priya Malhotra,Power Bank,Accessories,West,5,3219.53,16097.65,1249.78
ORD04336,2024-01-08,CUST0432,Arjun Kapoor,Microwave,Home Appliances,North,6,8478.18,50869.08,4258.31
ORD04337,2024-11-09,CUST0058,Karan Kapoor,Headphones,Accessories,West,8,8131.97,65055.76,5916.09
ORD04338,2024-04-30,CUST0297,Anjali Kapoor,Washing Machine,Home Appliances,West,4,48423.93,193695.72,21811.86
ORD04339,2026-01-19,CUST0365,Anjali Sharma,Table,Furniture,Central,7,25582.8,179079.6,18928.64
ORD04340,2025-03-31,CUST0311,Sahil Kaur,Headphones,Accessories,North,1,8555.37,8555.37,518.49
ORD04341,2025-11-02,CUST0239,Isha Kumar,Smartphone,Technology,East,10,57816.17,578161.7,61732.62
ORD04342,2024-10-04,CUST0230,Rahul Sharma,Headphones,Accessories,Central,4,9114.34,36457.36,2121.48
ORD04343,2025-12-23,CUST0155,Anjali Kapoor,Television,Home Appliances,South,5,74402.32,372011.6,31526.51
ORD04344,2024-08-06,CUST0161,Arjun Malhotra,Refrigerator,Home Appliances,West,9,75102.28,675920.52,61102.3
ORD04345,2025-07-22,CUST0087,Sahil Verma,Webcam,Accessories,North,8,8805.28,70442.24,11605.76
ORD04346,2025-01-22,CUST0338,Anjali Kumar,Chair,Furniture,East,7,13937.95,97565.65,22152.48
ORD04347,2025-07-27,CUST0327,Harpreet Patel,Power Bank,Accessories,South,2,1202.6,2405.2,284.61
ORD04348,2025-11-22,CUST0453,Simran Verma,Mouse,Technology,Central,8,2663.26,21306.08,5155.16
ORD04349,2025-08-13,CUST0405,Karan Kumar,Television,Home Appliances,North,1,94250.6,94250.6,13904.63
ORD04350,2025-01-25,CUST0060,Rahul Kumar,Headphones,Accessories,North,7,1836.73,12857.11,1305.76
ORD04351,2025-08-13,CUST0496,Arjun Kaur,Mouse,Technology,West,4,2640.65,10562.6,655.62
ORD04352,2025-05-16,CUST0186,Priya Verma,Refrigerator,Home Appliances,South,5,71201.81,356009.05,79971.22
ORD04353,2025-07-26,CUST0492,Simran Mehta,Refrigerator,Home Appliances,West,8,36882.28,295058.24,72023.03
ORD04354,2025-10-09,CUST0235,Harpreet Kaur,Laptop,Technology,South,9,68125.37,613128.33,139469.05
ORD04355,2026-02-07,CUST0175,Simran Mehta,Table,Furniture,Central,2,13358.36,26716.72,2173.8
ORD04356,2025-08-08,CUST0425,Mehak Patel,Mouse,Technology,Central,3,2922.28,8766.84,1150.52
ORD04357,2025-03-16,CUST0031,Isha Gupta,Power Bank,Accessories,East,1,2530.13,2530.13,201.6
ORD04358,2025-02-23,CUST0467,Navjot Patel,Table,Furniture,East,6,25723.62,154341.72,21897.21
ORD04359,2024-07-12,CUST0207,Arjun Kaur,Chair,Furniture,West,1,11990.97,11990.97,2587.91
ORD04360,2026-03-06,CUST0005,Harpreet Patel,Keyboard,Technology,North,4,995.9,3983.6,587.52
ORD04361,2024-02-07,CUST0271,Karan Mehta,Power Bank,Accessories,West,10,3956.13,39561.3,3756.71
ORD04362,2025-05-31,CUST0410,Manpreet Kaur,Mouse,Technology,East,9,2909.76,26187.84,2538.01
ORD04363,2026-06-04,CUST0305,Sahil Kumar,Sofa,Furniture,West,5,37126.86,185634.3,29360.85
ORD04364,2025-11-20,CUST0479,Rahul Verma,Sofa,Furniture,East,8,30642.59,245140.72,51403.23
ORD04365,2025-02-08,CUST0416,Harpreet Gupta,Microwave,Home Appliances,East,3,12016.58,36049.74,4881.64
ORD04366,2024-04-15,CUST0347,Navjot Kumar,Television,Home Appliances,West,9,80740.2,726661.8,59609.48
ORD04367,2026-07-30,CUST0301,Harpreet Kaur,Microwave,Home Appliances,North,6,15055.95,90335.7,4579.88
ORD04368,2025-03-23,CUST0100,Simran Kaur,Washing Machine,Home Appliances,South,3,57765.14,173295.42,10779.33
ORD04369,2026-07-14,CUST0204,Aman Patel,Chair,Furniture,East,7,4817.19,33720.33,6159.37
ORD04370,2025-09-18,CUST0177,Karan Kaur,Desk,Furniture,North,4,24001.38,96005.52,9437.77
ORD04371,2025-03-19,CUST0237,Isha Malhotra,Television,Home Appliances,Central,4,77257.47,309029.88,36157.2
ORD04372,2025-01-11,CUST0176,Simran Kumar,Table,Furniture,North,7,11794.07,82558.49,16423.06
ORD04373,2024-01-26,CUST0065,Karan Gupta,Refrigerator,Home Appliances,North,10,53753.14,537531.4,90687.43
ORD04374,2024-08-01,CUST0369,Sahil Kapoor,Refrigerator,Home Appliances,South,7,47960.83,335725.81,57105.56
ORD04375,2025-06-29,CUST0070,Rahul Singh,Power Bank,Accessories,East,5,1768.3,8841.5,671.1
ORD04376,2024-05-23,CUST0357,Aman Gupta,Speaker,Accessories,South,9,11939.96,107459.64,10334.99
ORD04377,2024-02-06,CUST0255,Priya Sharma,Table,Furniture,South,10,13425.46,134254.6,12294.97
ORD04378,2025-12-10,CUST0415,Simran Patel,Sofa,Furniture,Central,1,52104.85,52104.85,2677.21
ORD04379,2025-04-01,CUST0160,Arjun Kapoor,Table,Furniture,North,1,11274.58,11274.58,1024.67
ORD04380,2025-10-09,CUST0137,Karan Kapoor,Table,Furniture,Central,4,10830.54,43322.16,8082.18
ORD04381,2025-10-23,CUST0455,Navjot Kumar,Desk,Furniture,West,2,11709.82,23419.64,1769.98
ORD04382,2025-06-20,CUST0457,Neha Kapoor,Monitor,Technology,East,8,20547.98,164383.84,11540.65
ORD04383,2025-07-07,CUST0386,Aman Gupta,Keyboard,Technology,North,10,4787.81,47878.1,8701.61
ORD04384,2026-01-15,CUST0458,Rohit Patel,Webcam,Accessories,South,6,4641.0,27846.0,3102.95
ORD04385,2025-04-19,CUST0050,Sahil Sharma,Microwave,Home Appliances,Central,9,18648.07,167832.63,34961.23
ORD04386,2024-05-28,CUST0343,Isha Patel,Sofa,Furniture,West,6,28021.45,168128.7,15342.03
ORD04387,2024-05-15,CUST0102,Sahil Kaur,Webcam,Accessories,Central,5,6742.29,33711.45,6579.31
ORD04388,2025-09-13,CUST0285,Navjot Verma,Chair,Furniture,West,8,4872.33,38978.64,6732.46
ORD04389,2024-06-17,CUST0468,Manpreet Singh,Table,Furniture,North,6,7007.57,42045.42,2294.48
ORD04390,2025-11-28,CUST0305,Sahil Kumar,Microwave,Home Appliances,North,6,24315.09,145890.54,30035.29
ORD04391,2026-01-24,CUST0066,Priya Singh,Television,Home Appliances,Central,7,48670.42,340692.94,76788.85
ORD04392,2025-05-21,CUST0208,Isha Kaur,Keyboard,Technology,West,4,3514.18,14056.72,3487.38
ORD04393,2025-03-14,CUST0242,Isha Malhotra,Monitor,Technology,South,10,30378.63,303786.3,56415.54
ORD04394,2024-12-08,CUST0073,Karan Malhotra,Television,Home Appliances,South,1,90699.09,90699.09,8727.27
ORD04395,2024-12-26,CUST0159,Aman Malhotra,Sofa,Furniture,Central,3,32151.01,96453.03,6812.74
ORD04396,2025-08-09,CUST0389,Manpreet Sharma,Speaker,Accessories,West,8,13751.85,110014.8,11990.65
ORD04397,2025-07-23,CUST0117,Simran Gupta,Washing Machine,Home Appliances,Central,5,65681.6,328408.0,16894.8
ORD04398,2025-10-30,CUST0179,Priya Mehta,Washing Machine,Home Appliances,East,7,39567.42,276971.94,56983.94
ORD04399,2024-02-24,CUST0102,Sahil Kaur,Keyboard,Technology,South,8,1044.47,8355.76,780.76
ORD04400,2025-01-24,CUST0379,Neha Kumar,Laptop,Technology,West,8,79731.2,637849.6,151810.07
ORD04401,2025-12-22,CUST0114,Anjali Patel,Desk,Furniture,South,8,19452.44,155619.52,14157.88
ORD04402,2024-08-06,CUST0088,Sahil Patel,Desk,Furniture,Central,8,23280.61,186244.88,19291.31
ORD04403,2024-02-04,CUST0034,Aman Kumar,Power Bank,Accessories,Central,2,821.37,1642.74,272.78
ORD04404,2024-07-31,CUST0006,Simran Mehta,Microwave,Home Appliances,South,1,13530.28,13530.28,2700.08
ORD04405,2025-07-25,CUST0212,Priya Gupta,Washing Machine,Home Appliances,Central,8,66046.69,528373.52,108163.28
ORD04406,2026-08-19,CUST0322,Anjali Sharma,Sofa,Furniture,East,10,38134.41,381344.1,46757.92
ORD04407,2025-09-05,CUST0047,Karan Verma,Power Bank,Accessories,South,10,4138.83,41388.3,7622.86
ORD04408,2025-07-26,CUST0254,Sahil Kumar,Keyboard,Technology,North,6,2029.07,12174.42,2163.4
ORD04409,2025-03-04,CUST0008,Aman Kaur,Washing Machine,Home Appliances,West,4,57063.81,228255.24,44088.52
ORD04410,2024-08-27,CUST0493,Harpreet Sharma,Washing Machine,Home Appliances,Central,4,65536.66,262146.64,49213.64
ORD04411,2024-12-05,CUST0226,Rohit Sharma,Monitor,Technology,West,10,11530.73,115307.3,6457.08
ORD04412,2026-07-04,CUST0224,Simran Kaur,Television,Home Appliances,East,8,62015.69,496125.52,78618.07
ORD04413,2025-07-06,CUST0379,Neha Kumar,Power Bank,Accessories,Central,9,1180.4,10623.6,2490.94
ORD04414,2025-09-12,CUST0122,Navjot Sharma,Webcam,Accessories,West,5,3586.85,17934.25,2169.18
ORD04415,2024-11-27,CUST0261,Karan Patel,Refrigerator,Home Appliances,North,7,55235.47,386648.29,31530.6
ORD04416,2026-04-28,CUST0077,Harpreet Kaur,Chair,Furniture,West,10,8649.55,86495.5,15481.39
ORD04417,2026-06-14,CUST0144,Priya Patel,Speaker,Accessories,South,4,5080.44,20321.76,2227.96
ORD04418,2024-07-10,CUST0184,Neha Verma,Microwave,Home Appliances,North,3,17302.43,51907.29,12943.04
ORD04419,2024-03-06,CUST0352,Priya Malhotra,Microwave,Home Appliances,North,4,6611.68,26446.72,3990.3
ORD04420,2024-10-24,CUST0267,Karan Gupta,Smartphone,Technology,West,5,33108.22,165541.1,22169.51
ORD04421,2025-02-16,CUST0219,Neha Singh,Monitor,Technology,East,1,23859.95,23859.95,2204.36
ORD04422,2026-01-29,CUST0226,Rohit Sharma,Microwave,Home Appliances,North,10,14175.94,141759.4,10561.8
ORD04423,2026-02-11,CUST0219,Neha Singh,Smartphone,Technology,South,6,22419.35,134516.1,7917.07
ORD04424,2025-12-28,CUST0373,Mehak Mehta,Webcam,Accessories,Central,9,9821.79,88396.11,18362.55
ORD04425,2026-04-28,CUST0365,Anjali Sharma,Mouse,Technology,East,1,2757.35,2757.35,161.25
ORD04426,2025-07-10,CUST0063,Navjot Mehta,Refrigerator,Home Appliances,West,6,35040.01,210240.06,16021.22
ORD04427,2024-11-19,CUST0366,Karan Gupta,Headphones,Accessories,North,4,2104.59,8418.36,1289.06
ORD04428,2025-06-15,CUST0393,Priya Singh,Smartphone,Technology,North,8,51028.47,408227.76,36170.85
ORD04429,2026-05-26,CUST0055,Isha Mehta,Laptop,Technology,West,5,51061.57,255307.85,54158.29
ORD04430,2025-10-31,CUST0049,Priya Gupta,Monitor,Technology,North,7,23091.29,161639.03,32252.6
ORD04431,2026-01-11,CUST0307,Priya Kumar,Television,Home Appliances,East,7,31123.89,217867.23,38147.35
ORD04432,2026-01-27,CUST0019,Rahul Kumar,Washing Machine,Home Appliances,Central,2,24282.34,48564.68,8953.8
ORD04433,2025-05-19,CUST0114,Anjali Patel,Power Bank,Accessories,North,7,1142.23,7995.61,1671.01
ORD04434,2024-05-31,CUST0248,Manpreet Kaur,Mouse,Technology,Central,5,528.67,2643.35,454.83
ORD04435,2026-03-11,CUST0436,Neha Sharma,Table,Furniture,East,9,23780.34,214023.06,49532.31
ORD04436,2025-08-28,CUST0009,Priya Kumar,Headphones,Accessories,South,2,7601.79,15203.58,1227.53
ORD04437,2024-06-16,CUST0107,Arjun Patel,Chair,Furniture,South,5,11911.28,59556.4,9844.52
ORD04438,2025-11-23,CUST0022,Karan Kaur,Television,Home Appliances,North,4,71586.65,286346.6,41692.09
ORD04439,2024-06-07,CUST0480,Aman Sharma,Power Bank,Accessories,West,9,2325.5,20929.5,2506.34
ORD04440,2026-07-06,CUST0131,Mehak Kapoor,Keyboard,Technology,South,2,2477.59,4955.18,932.08
ORD04441,2025-02-01,CUST0464,Arjun Kumar,Speaker,Accessories,Central,4,11231.0,44924.0,10483.91
ORD04442,2024-06-21,CUST0426,Manpreet Kapoor,Television,Home Appliances,North,8,51492.73,411941.84,76108.25
ORD04443,2026-07-09,CUST0061,Navjot Patel,Headphones,Accessories,North,2,10146.09,20292.18,3214.45
ORD04444,2026-08-06,CUST0342,Neha Gupta,Table,Furniture,South,10,26870.04,268700.4,58778.55
ORD04445,2025-06-04,CUST0101,Navjot Kapoor,Smartphone,Technology,West,10,32718.23,327182.3,73604.02
ORD04446,2026-03-20,CUST0298,Anjali Kumar,Chair,Furniture,East,3,7579.48,22738.44,2142.7
ORD04447,2026-05-16,CUST0418,Sahil Kapoor,Microwave,Home Appliances,North,9,16544.46,148900.14,28324.2
ORD04448,2025-02-18,CUST0434,Mehak Mehta,Mouse,Technology,Central,2,2259.73,4519.46,741.84
ORD04449,2024-05-24,CUST0025,Manpreet Sharma,Washing Machine,Home Appliances,North,3,19603.76,58811.28,3988.04
ORD04450,2024-10-07,CUST0432,Arjun Kapoor,Sofa,Furniture,North,2,15264.86,30529.72,3999.08
ORD04451,2026-06-16,CUST0483,Harpreet Kapoor,Monitor,Technology,Central,7,14887.94,104215.58,22715.55
ORD04452,2026-04-03,CUST0360,Rohit Patel,Mouse,Technology,Central,2,1748.91,3497.82,354.44
ORD04453,2025-08-02,CUST0431,Sahil Kaur,Desk,Furniture,East,6,12921.89,77531.34,7964.21
